Temperature Anomoly,Year
-2.41,-242659.28
-2.42,-242768.24
-3.05,-242878.45
-2.83,-242994.32
-3.21,-243108.93
-3.45,-243226.97
-3.43,-243347.8
-4.49,-243469.84
-3.77,-243601.56
-4.22,-243727.42
-5.07,-243858.2
-4.42,-243998.01
-5.22,-244131.73
-5.68,-244275.09
-5.92,-244424.64
-6.4,-244578.04
-7.56,-244738.22
-6.94,-244911.65
-6.8,-245081.07
-7.22,-245248.24
-6.01,-245415.64
-5.52,-245571.74
-5.99,-245726.94
-6.58,-245882.06
-5.67,-246041.75
-5.66,-246192.37
-5.6,-246342.75
-6.29,-246492.64
-5.85,-246651.65
-5.97,-246805.4
-6.65,-246961.13
-6.26,-247125.47
-6.32,-247285.43
-6.95,-247446.28
-6.91,-247616.34
-7.43,-247786.38
-7.32,-247964.66
-7.93,-248141.73
-7.29,-248328.5
-7.76,-248505.82
-7.8,-248686.52
-7.49,-248871.55
-7.46,-249052.02
-7.45,-249231.69
-7.23,-249407.62
-7.54,-249583.54
-8.29,-249768.7
-8.57,-249965.34
-8.28,-250165.06
-8.12,-250360.36
-8.33,-250553.06
-7.6,-250748.7
-8.33,-250933.02
-7.89,-251128.97
-8.48,-251318.84
-8.38,-251517.9
-7.68,-251715.28
-7.55,-251901.57
-7.48,-252085.04
-7.17,-252266.99
-7.99,-252444.82
-8.2,-252635.94
-7.77,-252831.1
-7.47,-253018.85
-7.85,-253202.22
-7.88,-253391.35
-7.72,-253581.37
-8.92,-253769.46
-7.99,-253967.43
-7.71,-254160.01
-7.69,-254347.65
-7.12,-254530.06
-6.99,-254707.57
-7.68,-254883.37
-7.16,-255069.86
-6.93,-255248.65
-8.13,-255424.62
-7.29,-255618.36
-6.98,-255800.07
-7.17,-255976.34
-6.82,-256154.86
-6.59,-256328.43
-6.02,-256497.98
-6.7,-256660.03
-7.43,-256831.29
-7.2,-257014.56
-7.51,-257195.11
-8.38,-257381.14
-7.36,-257581.86
-7.27,-257765.75
-7.35,-257947.91
-7.99,-258135.27
-8.42,-258330.53
-7.96,-258533.39
-8.06,-258728.54
-6.68,-258923.94
-7.29,-259098.58
-7.01,-259281.22
-7.46,-259460.54
-7.95,-259646.83
-8.35,-259842.22
-7.87,-260045.07
-7.41,-260239.71000000002
-7.53,-260426.09999999998
-7.86,-260614.88
-7.0,-260808.2
-7.91,-260988.93
-7.04,-261184.46999999997
-6.2,-261364.53000000003
-6.16,-261532.53000000003
-6.17,-261699.0
-6.9,-261866.52000000002
-6.54,-262044.25
-6.83,-262217.67
-7.31,-262395.41
-6.98,-262581.19
-6.72,-262761.85
-7.39,-262938.7
-7.45,-263126.82
-7.52,-263316.34
-7.24,-263506.84
-7.54,-263693.33
-7.76,-263883.9
-7.81,-264085.7
-8.29,-264289.95
-8.15,-264508.95
-7.9,-264724.79
-7.34,-264930.29
-8.21,-265126.8
-8.68,-265335.05
-8.77,-265550.34
-8.92,-265767.99
-8.28,-265988.62
-8.49,-266196.85
-8.45,-266409.2
-8.54,-266621.47
-8.55,-266835.44
-8.88,-267050.34
-8.65,-267271.57
-8.95,-267489.06
-9.13,-267712.97
-8.51,-267940.56
-9.25,-268156.71
-8.54,-268386.94
-8.41,-268603.34
-8.98,-268817.99
-9.55,-269043.64
-9.16,-269282.12
-9.09,-269512.95
-9.36,-269742.56
-9.34,-269978.24
-9.23,-270213.71
-9.38,-270447.46
-9.06,-270684.58
-9.32,-270915.56
-9.31,-271151.78
-8.98,-271388.43
-9.17,-271618.59
-9.05,-271852.68
-9.11,-272084.83
-9.05,-272318.39
-8.56,-272550.73
-8.97,-272774.08
-8.58,-273004.78
-8.95,-273228.88
-9.02,-273460.36
-8.28,-273693.57
-7.89,-273911.49
-8.16,-274122.71
-8.58,-274338.65
-8.99,-274564.38
-8.38,-274798.06
-8.95,-275020.92
-9.38,-275255.06
-8.22,-275498.22
-7.76,-275717.91
-7.75,-275928.74
-8.26,-276139.08
-8.41,-276360.26
-9.3,-276584.79
-7.89,-276827.86
-8.05,-277043.43
-8.57,-277261.94
-8.12,-277490.38
-8.04,-277710.22
-7.33,-277928.23
-6.81,-278133.06
-6.53,-278327.93
-5.57,-278516.89
-6.62,-278689.46
-7.12,-278881.37
-6.75,-279082.03
-7.19,-279272.19
-7.82,-279469.0
-7.38,-279683.33
-6.89,-279890.55
-6.73,-280083.0
-6.74,-280278.04
-6.39,-280473.05
-6.55,-280662.26
-6.18,-280853.89
-6.31,-281040.05
-5.95,-281227.98
-5.98,-281410.29
-5.85,-281592.88
-5.67,-281773.29
-6.21,-281951.57
-5.97,-282138.27
-5.69,-282321.02
-5.66,-282499.69
-5.83,-282677.88
-5.71,-282858.69
-5.71,-283038.61
-6.61,-283217.6
-5.28,-283410.68
-5.55,-283584.64
-5.35,-283763.31
-5.77,-283939.51
-5.17,-284119.99
-5.24,-284291.2
-5.0,-284463.07
-5.27,-284630.31
-5.61,-284799.74
-4.9,-284977.21
-5.56,-285144.25
-5.35,-285318.46
-4.99,-285493.68
-4.9,-285663.14
-5.02,-285831.25
-4.57,-285998.28
-4.69,-286160.84
-5.0,-286316.59
-4.79,-286476.05
-5.15,-286645.9
-4.77,-286816.95
-5.06,-286978.37
-5.21,-287151.72
-5.01,-287314.2
-4.97,-287481.57
-4.99,-287649.15
-4.31,-287811.54
-4.07,-287967.77
-3.83,-288117.29
-3.84,-288270.29
-4.33,-288424.15
-4.57,-288584.46
-4.4,-288748.48
-4.97,-288906.65
-5.12,-289067.75
-5.31,-289230.89
-5.73,-289407.5
-6.43,-289591.03
-5.41,-289776.55
-5.72,-289956.0
-6.17,-290140.06
-6.7,-290332.78
-6.29,-290535.03
-6.41,-290730.44
-6.14,-290929.37
-6.98,-291123.33
-7.27,-291331.38
-7.76,-291535.91
-7.58,-291761.08
-7.14,-291983.03
-6.4,-292196.17
-7.53,-292396.3
-7.63,-292617.6
-8.07,-292841.7
-7.62,-293068.41
-7.22,-293292.95
-7.2,-293504.28
-6.68,-293719.87
-6.17,-293926.34
-4.93,-294122.25
-5.66,-294299.22
-5.87,-294486.47
-6.37,-294680.28
-6.95,-294881.47
-7.05,-295090.44
-7.38,-295308.27
-8.03,-295530.14
-7.35,-295744.88
-7.81,-295946.07
-7.6,-296177.79
-7.15,-296406.37
-7.24,-296626.29
-6.68,-296840.11
-6.54,-297050.82
-6.37,-297259.16
-6.63,-297465.07
-6.57,-297675.56
-5.99,-297885.55
-5.87,-298084.88
-5.57,-298282.01
-4.91,-298473.76
-5.93,-298658.97
-6.31,-298857.78
-6.57,-299064.6
-7.14,-299277.24
-7.69,-299501.09
-7.06,-299717.68
-7.07,-299941.18
-7.01,-300165.68
-5.94,-300389.47
-6.23,-300592.33
-6.39,-300801.11
-6.12,-301012.9
-5.68,-301219.97
-5.25,-301419.16
-5.82,-301611.78
-4.73,-301812.67
-5.42,-302003.5
-5.1,-302198.18
-5.39,-302378.85
-5.2,-302573.63
-4.85,-302766.08
-5.27,-302956.12
-4.67,-303149.64
-3.95,-303333.54
-4.25,-303506.18
-4.57,-303683.07
-5.42,-303866.71
-5.28,-304064.02
-5.47,-304260.61
-5.06,-304460.01
-5.8,-304653.78
-6.66,-304857.03
-7.59,-305081.36
-6.99,-305319.4
-6.79,-305540.66
-6.56,-305769.83
-6.38,-305995.11
-6.02,-306216.68
-5.53,-306431.81
-6.12,-306637.87
-5.76,-306855.43
-5.33,-307066.64
-5.7,-307272.65
-5.84,-307483.64
-6.36,-307698.54
-5.44,-307923.24
-5.77,-308132.09
-5.4,-308346.78
-5.97,-308555.9
-5.21,-308775.01
-5.19,-308981.36
-5.41,-309183.24
-5.51,-309387.16
-5.33,-309592.25
-4.92,-309805.38
-5.11,-310004.26
-4.43,-310210.32
-4.76,-310406.49
-5.11,-310608.13
-4.05,-310815.49
-4.03,-311006.28
-4.4,-311196.1
-3.43,-311392.5
-3.9,-311573.2
-2.85,-311760.11
-3.8,-311932.82
-3.46,-312119.55
-3.22,-312301.7
-3.67,-312480.46
-3.23,-312666.07
-2.84,-312845.55
-2.5,-313018.27
-3.62,-313185.51
-3.84,-313372.42
-2.28,-313561.58
-2.6,-313728.87
-2.05,-313898.82
-1.61,-314060.85
-1.27,-314216.46
-2.69,-314366.88
-2.99,-314537.97
-2.95,-314716.26
-3.12,-314894.27
-3.2,-315075.35
-3.57,-315258.57
-3.44,-315447.76
-3.65,-315635.63
-3.29,-315827.23
-3.6,-316013.77
-4.22,-316205.88
-4.41,-316409.23
-5.3,-316618.14
-4.57,-316843.79
-4.41,-317056.2
-4.37,-317266.05
-4.45,-317475.71
-4.41,-317687.28
-4.03,-317898.44
-3.81,-318102.87
-4.24,-318304.1
-3.39,-318512.08
-3.14,-318706.52
-2.98,-318896.25
-3.08,-319083.41
-2.08,-319271.52
-2.9,-319445.54
-2.37,-319631.44
-2.44,-319809.7
-2.24,-319988.93
-1.93,-320164.94
-1.92,-320336.78
-1.35,-320507.73
-1.52,-320671.25
-1.88,-320836.75
-1.21,-321007.5
-1.13,-321169.3
-0.93,-321329.45
-0.76,-321486.81
-1.4,-321641.92
-0.43,-321805.46
-0.84,-321957.35
-0.34,-322112.84
0.13,-322262.22
0.08,-322405.82
-0.23,-322549.71
-0.56,-322697.82
-0.16,-322850.14
-0.24,-322997.8
-0.08,-323146.07
0.19,-323292.26
-0.55,-323434.96
0.44,-323578.53
0.85,-323717.58
0.72,-323852.11
1.31,-323987.51
0.56,-324116.71
0.57,-324253.29
0.31,-324390.6
0.57,-324529.92
0.61,-324666.86
0.43,-324799.74
0.16,-324937.34
0.7,-325075.29
0.39,-325210.59
0.46,-325347.94
0.41,-325482.23
1.04,-325610.26
1.19,-325735.37
0.57,-325868.33
0.79,-325998.76
0.7,-326133.02
0.8,-326266.6
0.66,-326400.88
1.36,-326527.41
1.36,-326653.75
1.11,-326782.71
1.0,-326913.77
0.41,-327050.97
0.2,-327191.1
0.79,-327324.58
0.1,-327465.04
0.78,-327601.45
0.49,-327734.47
0.47,-327870.2
0.77,-328001.98
0.92,-328133.12
0.96,-328263.04
0.97,-328392.96
0.15,-328532.33
0.71,-328665.82
0.32,-328802.86
0.35,-328940.02
-0.34,-329086.13
-0.1,-329229.11
-0.12,-329371.8
0.05,-329510.64
0.26,-329648.67
1.03,-329774.53
1.02,-329899.11
0.88,-330029.26
1.79,-330146.85
1.83,-330266.73
2.01,-330380.18
2.32,-330491.8
2.77,-330599.19
3.27,-330703.12
2.53,-330812.49
2.54,-330921.72
3.19,-331025.68
3.19,-331128.6
3.48,-331228.92
3.75,-331327.18
3.34,-331428.7
3.23,-331534.65
3.35,-331639.97
2.9,-331746.91
3.01,-331853.22
3.7,-331951.72
3.62,-332049.57
2.9,-332152.78
3.09,-332257.22
2.69,-332366.18
2.87,-332472.39
2.81,-332578.27
2.04,-332691.67
1.6,-332812.66
1.61,-332929.77
1.36,-333050.18
1.15,-333170.26
0.53,-333299.6
0.8,-333426.02
-0.07,-333563.73
-0.62,-333704.89
-0.66,-333848.11
-0.95,-333997.26
-1.48,-334148.32
-1.92,-334309.87
-2.14,-334475.63
-2.17,-334641.34
-2.65,-334811.76
-2.94,-334987.19
-2.78,-335166.57
-3.17,-335345.88
-3.16,-335527.64
-3.5,-335716.61
-3.98,-335913.76
-4.12,-336114.26
-4.6,-336323.61
-5.07,-336542.23
-5.68,-336773.85
-5.5,-337002.57
-5.95,-337240.23
-6.21,-337484.53
-6.55,-337740.3
-6.96,-337999.48
-7.1,-338269.61
-7.71,-338550.07
-8.39,-338848.08
-9.18,-339170.9
-9.56,-339504.3
-8.99,-339824.05
-9.22,-340152.7
-9.66,-340498.12
-8.98,-340810.71
-9.14,-341148.3
-8.33,-341453.5
-9.03,-341777.54
-8.62,-342091.3
-8.85,-342417.5
-8.84,-342738.4
-8.53,-343050.57
-8.69,-343367.06
-8.29,-343673.31
-8.43,-343983.51
-8.88,-344306.51
-8.01,-344606.55
-8.46,-344918.22
-8.49,-345230.75
-7.44,-345515.98
-8.14,-345818.99
-8.74,-346140.14
-8.61,-346457.58
-8.0,-346757.01
-6.52,-347018.59
-7.73,-347309.75
-7.2,-347589.65
-7.28,-347871.44
-7.36,-348156.28
-8.1,-348459.96
-7.61,-348752.06
-7.83,-349049.87
-7.89,-349349.86
-7.87,-349649.52
-7.72,-349945.45
-7.86,-350245.39
-7.97,-350543.81
-7.63,-350844.19
-7.59,-351140.35
-7.4,-351428.64
-7.94,-351719.96
-7.55,-352007.73
-8.15,-352321.59
-8.58,-352650.07
-8.79,-352984.84
-9.0,-353324.13
-8.87,-353659.39
-8.87,-353993.8
-8.52,-354318.1
-8.57,-354644.15
-8.78,-354977.03
-8.7,-355308.57
-8.94,-355647.56
-8.99,-355985.16
-8.8,-356332.19
-8.41,-356663.93
-8.52,-356997.26
-8.7,-357331.23
-7.84,-357648.98
-8.6,-357980.86
-7.84,-358298.46
-8.74,-358634.62
-7.69,-358942.09
-8.39,-359272.68
-7.89,-359584.05
-7.4,-359885.01
-7.61,-360200.0
-8.26,-360523.32
-7.07,-360815.55
-6.07,-361110.18
-7.11,-361404.43
-7.55,-361710.28
-7.2,-362008.06
-7.46,-362313.63
-8.14,-362642.14
-8.19,-362969.42
-7.36,-363273.98
-7.23,-363575.91
-7.58,-363886.43
-7.55,-364196.95
-7.46,-364505.74
-7.8,-364823.98
-7.5,-365134.5
-7.18,-365438.0
-6.73,-365738.02
-7.38,-366042.7
-7.64,-366353.32
-8.29,-366690.0
-7.82,-367013.11
-7.4,-367325.19
-7.36,-367636.19
-6.77,-367931.12
-7.04,-368233.96
-7.06,-368537.77
-6.17,-368818.08
-6.49,-369106.77
-6.46,-369395.46
-6.39,-369682.77
-6.44,-369971.47
-6.11,-370252.03
-5.7,-370521.9
-4.96,-370775.41
-5.42,-371039.06
-5.9,-371316.23
-6.16,-371600.58
-6.49,-371894.53
-6.86,-372200.81
-7.94,-372539.43
-7.78,-372875.21
-7.66,-373208.25
-7.45,-373536.26
-7.26,-373859.38
-7.22,-374182.46
-7.01,-374500.09
-6.46,-374803.48
-6.67,-375112.47
-6.46,-375414.32
-6.5,-375720.36
-6.2,-376014.99
-6.85,-376332.87
-6.35,-376638.42
-5.93,-376932.76
-5.81,-377224.49
-5.76,-377515.23
-5.44,-377798.3
-4.91,-378068.62
-4.97,-378340.68
-5.28,-378621.31
-5.02,-378896.11
-4.92,-379168.27
-4.42,-379429.65
-4.6,-379694.47
-3.76,-379961.84
-4.52,-380227.64
-5.15,-380518.27
-5.24,-380803.56
-5.09,-381085.68
-5.97,-381391.56
-5.87,-381694.56
-6.06,-382005.52
-5.63,-382305.75
-5.37,-382599.45
-5.18,-382888.51
-4.36,-383157.3
-4.88,-383439.15
-4.93,-383723.24
-4.31,-383992.93
-4.32,-384257.03
-3.29,-384519.1
-2.67,-384766.31
-3.88,-385026.83
-4.56,-385302.77
-4.74,-385587.07
-5.35,-385889.31
-5.37,-386193.73
-5.99,-386517.02
-5.86,-386838.17
-6.7,-387187.32
-6.48,-387530.58
-5.8,-387854.9
-5.98,-388185.14
-5.35,-388497.83
-4.68,-388792.96
-4.73,-389090.25
-4.96,-389395.18
-4.7,-389694.0
-4.65,-389992.38
-4.26,-390281.36
-4.03,-390564.85
-3.67,-390840.3
-3.33,-391107.46
-3.32,-391374.65
-2.78,-391630.21
-2.61,-391881.96
-2.37,-392129.04
-2.43,-392377.66
-2.0,-392618.05
-2.3,-392864.91
-2.1,-393107.48
-1.12,-393330.87
-0.98,-393551.45
-1.71,-393787.09
-1.31,-394015.24
-1.23,-394242.07
-0.95,-394463.47
-0.93,-394684.67
-0.4,-394895.89
-0.45,-395108.05
-0.25,-395317.19
-0.28,-395526.55
0.29,-395726.55
-0.2,-395935.06
-0.22,-396145.0
-0.94,-396369.0
-0.57,-396587.0
0.47,-396785.0
0.36,-396985.0
0.64,-397181.0
-0.07,-397390.0
0.31,-397593.0
0.39,-397796.0
0.51,-397996.0
0.7,-398193.0
1.16,-398382.0
1.6,-398564.0
1.15,-398754.0
0.83,-398951.0
0.98,-399144.0
1.78,-399326.0
1.62,-399510.0
1.63,-399694.0
1.57,-399880.0
1.58,-400065.0
2.18,-400242.0
1.49,-400430.0
1.79,-400613.0
2.14,-400791.0
2.2,-400967.0
2.62,-401138.0
2.12,-401317.0
2.27,-401494.0
2.01,-401674.0
2.2,-401853.0
1.9,-402034.0
1.64,-402221.0
2.41,-402398.0
2.1,-402579.0
1.88,-402764.0
1.78,-402950.0
2.22,-403130.0
1.56,-403314.0
2.41,-403491.0
2.49,-403667.0
2.65,-403840.0
2.71,-404012.0
2.22,-404192.0
1.79,-404380.0
2.44,-404558.0
2.27,-404740.0
3.15,-404910.0
2.9,-405081.0
2.19,-405265.0
2.9,-405434.0
2.06,-405617.0
2.45,-405796.0
2.67,-405972.0
2.17,-406155.0
1.99,-406342.0
1.77,-406533.0
1.83,-406719.0
2.09,-406899.0
2.21,-407078.0
1.73,-407267.0
2.13,-407452.0
1.8,-407638.0
1.73,-407831.0
1.57,-408030.0
1.58,-408224.0
1.72,-408424.0
1.47,-408627.0
1.72,-408828.0
1.47,-409036.0
1.37,-409244.0
1.64,-409452.0
0.95,-409655.0
0.72,-409867.0
0.44,-410096.0
0.49,-410327.0
0.43,-410557.0
0.08,-410789.0
0.66,-411027.0
0.48,-411248.0
0.23,-411482.0
0.68,-411719.0
0.57,-411952.0
-0.08,-412189.0
0.26,-412442.0
0.43,-412689.0
0.17,-412932.0
0.12,-413182.0
0.61,-413434.0
0.31,-413676.0
0.31,-413925.0
0.1,-414175.0
0.63,-414430.0
0.33,-414674.0
0.67,-414924.0
0.83,-415168.0
0.38,-415408.0
0.32,-415658.0
0.61,-415910.0
0.08,-416156.0
0.01,-416414.0
-0.28,-416674.0
-0.32,-416939.0
-0.24,-417183.0
-0.35,-417448.0
-0.09,-417716.0
-0.62,-417979.0
-0.48,-418253.0
-0.29,-418524.0
-0.59,-418791.0
-0.75,-419063.0
-1.37,-419340.0
-1.43,-419632.0
-1.72,-419921.0
-1.87,-420221.0
-1.55,-420525.0
-1.51,-420818.0
-2.21,-421106.0
-2.59,-421409.0
-2.1,-421719.0
-2.34,-422013.0
-1.29,-422313.0
-0.24,-422586.0
0.09,-422834.0
-0.29,-423077.0
-0.99,-423327.0
-1.9,-423587.0
-1.85,-423863.0
-2.13,-424140.0
-2.67,-424440.0
-2.29,-424765.0
-2.93,-425070.0
-3.95,-425393.0
-4.7,-425734.0
-4.63,-426115.0
-5.83,-426494.0
-6.05,-426918.0
-6.61,-427309.0
-6.79,-427768.0
-7.58,-428237.0
-8.1,-428743.0
-8.19,-429276.0
-8.19,-429817.0
-8.19,-430376.0
-8.39,-430920.0
-8.12,-431475.0
-8.58,-432019.0
-8.17,-432522.0
-8.49,-433073.0
-8.03,-433642.0
-8.91,-434191.0
-9.63,-434776.0
-9.25,-435317.0
-9.6,-435877.0
-8.8,-436473.0
-9.19,-437089.0
-9.15,-437675.0
-9.04,-438256.0
-9.07,-438848.0
-8.73,-439438.0
-8.33,-440004.0
-8.42,-440585.0
-7.91,-441170.0
-7.15,-441732.0
-7.77,-442266.0
-7.45,-442835.0
-7.45,-443392.0
-7.65,-443950.0
-7.48,-444521.0
-6.15,-445084.0
-6.32,-445586.0
-6.56,-446097.0
-7.58,-446623.0
-7.28,-447201.0
-7.26,-447769.0
-7.65,-448338.0
-7.92,-448931.0
-6.7,-449542.0
-7.07,-450092.0
-7.89,-450663.0
-7.24,-451279.0
-6.34,-451866.0
-6.81,-452450.0
-7.01,-453019.0
-7.39,-453600.0
-8.21,-454206.0
-8.92,-454863.0
-8.7,-455569.0
-8.83,-456266.0
-8.8,-456992.0
-8.47,-457702.0
-8.34,-458394.0
-8.24,-459081.0
-7.45,-459763.0
-7.15,-460400.0
-7.63,-461020.0
-7.65,-461670.0
-8.08,-462307.0
-8.44,-463001.0
-8.5,-463707.0
-8.17,-464417.0
-8.03,-465108.0
-8.64,-465790.0
-7.58,-466511.0
-6.47,-467165.0
-7.26,-467756.0
-6.3,-468387.0
-5.18,-468966.0
-4.83,-469485.0
-4.0,-469984.0
-4.62,-470442.0
-5.5,-470930.0
-6.17,-471459.0
-7.01,-472020.0
-6.89,-472626.0
-5.75,-473210.0
-5.09,-473746.0
-4.61,-474250.0
-4.19,-474729.0
-3.95,-475188.0
-4.64,-475636.0
-5.19,-476112.0
-5.98,-476612.0
-5.73,-477149.0
-5.15,-477673.0
-4.95,-478169.0
-4.76,-478655.0
-4.94,-479131.0
-4.53,-479621.0
-4.34,-480085.0
-3.97,-480539.0
-4.15,-480978.0
-3.74,-481421.0
-3.76,-481848.0
-3.36,-482275.0
-3.54,-482685.0
-3.44,-483101.0
-3.39,-483512.0
-3.42,-483920.0
-3.22,-484329.0
-2.76,-484729.0
-2.75,-485112.0
-2.56,-485494.0
-2.4,-485867.0
-2.57,-486235.0
-1.36,-486605.0
-2.51,-486939.0
-2.39,-487306.0
-2.25,-487670.0
-2.31,-488028.0
-2.44,-488388.0
-2.81,-488751.0
-3.03,-489126.0
-3.25,-489506.0
-3.25,-489895.0
-3.42,-490284.0
-3.42,-490678.0
-3.5,-491072.0
-3.23,-491466.0
-3.93,-491852.0
-3.75,-492258.0
-3.78,-492650.0
-3.78,-493051.0
-3.79,-493451.0
-3.58,-493850.0
-3.74,-494240.0
-3.78,-494634.0
-3.97,-495028.0
-3.66,-495426.0
-3.97,-495812.0
-3.83,-496207.0
-3.93,-496595.0
-3.77,-496984.0
-3.72,-497366.0
-4.3,-497744.0
-4.25,-498140.0
-4.31,-498532.0
-4.41,-498925.0
-4.45,-499319.0
-4.81,-499713.0
-4.16,-500117.0
-4.43,-500496.0
-4.45,-500882.0
-4.37,-501267.0
-4.21,-501646.0
-4.46,-502018.0
-4.0,-502396.0
-4.4,-502758.0
-5.04,-503130.0
-5.32,-503524.0
-5.21,-503925.0
-4.91,-504321.0
-4.7,-504704.0
-4.63,-505077.0
-4.52,-505446.0
-4.55,-505808.0
-4.9,-506170.0
-6.0,-506543.0
-5.94,-506952.0
-5.73,-507358.0
-5.78,-507754.0
-5.55,-508150.0
-5.67,-508537.0
-5.76,-508926.0
-5.83,-509317.0
-5.86,-509708.0
-5.63,-510099.0
-5.53,-510482.0
-5.49,-510859.0
-5.62,-511235.0
-5.38,-511613.0
-4.77,-511983.0
-4.84,-512332.0
-5.0,-512683.0
-4.98,-513039.0
-4.46,-513393.0
-4.08,-513731.0
-4.01,-514056.0
-4.48,-514379.0
-4.31,-514716.0
-4.28,-515048.0
-3.51,-515379.0
-4.01,-515687.0
-3.46,-516010.0
-3.59,-516317.0
-3.47,-516628.0
-3.45,-516935.0
-3.23,-517243.0
-3.48,-517545.0
-3.41,-517854.0
-3.75,-518161.0
-3.45,-518466.0
-3.12,-518776.0
-3.94,-519077.0
-3.4,-519403.0
-3.47,-519714.0
-3.4,-520028.0
-3.58,-520340.0
-4.84,-520660.0
-4.55,-521019.0
-4.61,-521371.0
-4.3,-521725.0
-4.51,-522072.0
-4.29,-522425.0
-4.84,-522778.0
-4.35,-523149.0
-4.64,-523502.0
-4.93,-523858.0
-4.86,-524234.0
-4.82,-524609.0
-4.42,-524985.0
-4.9,-525349.0
-4.58,-525733.0
-4.31,-526106.0
-4.14,-526472.0
-4.44,-526833.0
-4.5,-527207.0
-5.18,-527584.0
-5.43,-527989.0
-6.07,-528407.0
-6.75,-528854.0
-7.33,-529334.0
-7.12,-529845.0
-7.71,-530352.0
-7.48,-530891.0
-7.71,-531425.0
-7.24,-531976.0
-7.2,-532509.0
-6.64,-533044.0
-6.99,-533558.0
-6.76,-534094.0
-6.82,-534625.0
-6.76,-535163.0
-6.47,-535702.0
-7.53,-536244.0
-7.77,-536834.0
-7.56,-537441.0
-7.46,-538041.0
-7.55,-538639.0
-7.43,-539238.0
-7.28,-539838.0
-7.1,-540431.0
-7.24,-541014.0
-7.35,-541604.0
-7.64,-542199.0
-8.13,-542808.0
-8.12,-543417.0
-8.14,-544035.0
-7.91,-544654.0
-7.17,-545252.0
-6.82,-545796.0
-7.17,-546330.0
-7.2,-546868.0
-6.81,-547398.0
-6.14,-547905.0
-5.35,-548372.0
-5.58,-548811.0
-6.28,-549258.0
-6.48,-549723.0
-6.94,-550179.0
-6.29,-550657.0
-6.23,-551097.0
-5.42,-551531.0
-5.07,-551924.0
-4.68,-552300.0
-4.52,-552654.0
-4.04,-552998.0
-3.35,-553315.0
-3.09,-553613.0
-3.25,-553894.0
-4.67,-554176.0
-4.21,-554461.0
-4.41,-554769.0
-5.07,-555063.0
-4.95,-555358.0
-5.38,-555666.0
-5.49,-555961.0
-5.66,-556264.0
-6.15,-556564.0
-6.86,-556873.0
-6.77,-557183.0
-6.48,-557511.0
-5.75,-557828.0
-5.48,-558127.0
-5.43,-558402.0
-5.21,-558675.0
-5.0,-558940.0
-4.65,-559199.0
-4.49,-559454.0
-4.64,-559699.0
-4.07,-559939.0
-4.0,-560180.0
-3.7,-560407.0
-3.66,-560632.0
-3.4,-560849.0
-3.33,-561065.0
-3.06,-561275.0
-3.22,-561483.0
-2.81,-561686.0
-2.87,-561891.0
-2.59,-562089.0
-2.49,-562288.0
-2.21,-562482.0
-2.58,-562677.0
-2.05,-562865.0
-2.07,-563044.0
-2.21,-563229.0
-2.27,-563415.0
-2.08,-563604.0
-1.63,-563795.0
-1.82,-563983.0
-1.84,-564164.0
-1.89,-564348.0
-1.8,-564534.0
-2.02,-564721.0
-1.44,-564907.0
-1.87,-565097.0
-1.42,-565281.0
-1.22,-565470.0
-1.68,-565652.0
-1.93,-565831.0
-1.44,-566019.0
-1.54,-566211.0
-1.38,-566396.0
-1.59,-566582.0
-1.51,-566766.0
-1.77,-566955.0
-1.49,-567143.0
-1.09,-567335.0
-1.47,-567524.0
-1.42,-567706.0
-1.64,-567895.0
-1.48,-568084.0
-1.5,-568278.0
-1.61,-568469.0
-1.48,-568662.0
-1.42,-568857.0
-1.49,-569051.0
-1.45,-569244.0
-1.38,-569440.0
-1.44,-569635.0
-1.69,-569830.0
-1.51,-570027.0
-1.79,-570228.0
-1.86,-570428.0
-1.43,-570633.0
-1.53,-570840.0
-1.32,-571041.0
-2.15,-571243.0
-1.63,-571442.0
-1.35,-571658.0
-1.29,-571864.0
-1.76,-572066.0
-1.31,-572267.0
-1.41,-572478.0
-1.23,-572681.0
-1.22,-572887.0
-1.37,-573090.0
-0.99,-573294.0
-1.14,-573502.0
-1.42,-573704.0
-1.62,-573911.0
-1.73,-574126.0
-1.73,-574347.0
-2.11,-574573.0
-1.95,-574799.0
-1.83,-575031.0
-1.87,-575264.0
-2.27,-575497.0
-1.95,-575734.0
-1.83,-575982.0
-1.71,-576216.0
-1.36,-576452.0
-0.92,-576695.0
-1.08,-576933.0
-1.1,-577164.0
-1.06,-577402.0
-1.16,-577642.0
-1.07,-577886.0
-1.46,-578134.0
-2.31,-578385.0
-3.04,-578648.0
-2.81,-578928.0
-3.45,-579243.0
-4.1,-579557.0
-4.23,-579896.0
-4.81,-580263.0
-5.72,-580642.0
-6.31,-581049.0
-7.03,-581499.0
-6.89,-581978.0
-5.9,-582496.0
-5.75,-583034.0
-6.1,-583535.0
-5.49,-584040.0
-6.52,-584571.0
-6.73,-585084.0
-6.11,-585670.0
-5.18,-586255.0
-4.62,-586828.0
-4.05,-587364.0
-3.48,-587880.0
-3.47,-588387.0
-4.99,-588866.0
-5.92,-589351.0
-5.68,-589912.0
-5.3,-590524.0
-5.09,-591133.0
-4.63,-591716.0
-4.32,-592306.0
-3.89,-592871.0
-4.42,-593451.0
-5.44,-594009.0
-6.31,-594596.0
-6.7,-595240.0
-6.42,-595942.0
-5.54,-596717.0
-5.35,-597450.0
-4.99,-598146.0
-5.18,-598841.0
